asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Measles case confirmed in UW-Madison student - Channel 3000,"MADISON, Wis. -- The Wisconsin Department of Health Services (DHS) and Public Health Madison Dane County on Monday confirmed a case of measles in a UW-Madison student.",Channel3000.com - WISC-TV3,2026-02-02T18:55:00Z,Negative,0.7865989208221436,0.7865989208221436,0.2134010642766952,https://www.channel3000.com/news/measles-case-confirmed-in-uw-madison-student/article_e42d7306-cda6-4d91-b7d3-49364c21bc19.html,1,0.9993582367897034,Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,A broadly protective antibody targeting gammaherpesvirus gB - Nature,Nature - A broadly protective antibody targeting gammaherpesvirus gB,Nature.com,2026-02-02T16:34:51Z,Positive,0.9910649657249452,0.0089349476620554,0.9910649657249452,https://www.nature.com/articles/s41586-026-10192-5,0,7.000362529652193e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,"Semaglutide Pill Shows Heart Benefits in One Key Group, Study Finds - ScienceAlert","Taking oral semaglutide may reduce heart-related hospitalizations and deaths among those with a history of heart failure and type 2 diabetes, a new analysis suggests.",ScienceAlert,2026-02-02T16:01:04Z,Positive,0.9820832014083862,0.0179168488830328,0.9820832014083862,https://www.sciencealert.com/semaglutide-pill-shows-heart-benefits-in-one-key-group-study-finds,0,0.08791664987802505,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,"“I don’t drink, so my liver must be fine”: Doctor explains why that’s wrong and what causes liver issues - Times of India",Health News: Most of us don’t think about our liver at all. Not when we wake up. Not when we eat. Not even when we’re stressed about work or money. The heart gets .,The Times of India,2026-02-02T15:09:00Z,Negative,0.9387945532798768,0.9387945532798768,0.0612055025994777,https://timesofindia.indiatimes.com/health/liver-health-i-dont-drink-so-my-liver-must-be-fine-doctor-explains-why-thats-wrong-and-what-causes-liver-issues-in-non-drinkers/articleshow/127865715.cms,0,0.0002926253364421427,Non-Financial
HO,Company,CATEGORY_HEALTH,health,How sleep loss can damage your brain's wiring - Medical Xpress,"Sleep loss damages the fatty insulation protecting the nerve cells in our brain, according to a paper published in the journal Proceedings of the National Academy of Sciences. The research also explains why we often feel slow and groggy after a bad night's sl…",Medical Xpress,2026-02-02T14:50:01Z,Negative,0.9596139192581176,0.9596139192581176,0.0403860956430435,https://medicalxpress.com/news/2026-02-loss-brain-wiring.html,0,0.0002197504509240389,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,Scientists Found a Way to Regrow Cartilage Without Using Stem Cells - ZME Science,Scientists reversed joint damage in mice by reprogramming aging cartilage cells.,ZME Science,2026-02-02T14:38:06Z,Positive,0.9888389110565186,0.0111610936000943,0.9888389110565186,https://www.zmescience.com/medicine/scientists-found-a-way-to-regrow-cartilage-without-using-stem-cells/,0,6.441277946578339e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Scientists Found a Way to Regrow Cartilage Without Using Stem Cells - ZME Science,Scientists reversed joint damage in mice by reprogramming aging cartilage cells.,ZME Science,2026-02-02T14:38:06Z,Positive,0.9888389110565186,0.0111610936000943,0.9888389110565186,https://www.zmescience.com/medicine/scientists-found-a-way-to-regrow-cartilage-without-using-stem-cells/,0,6.441277946578339e-05,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Woman's boobs grew to gigantic 34NN despite five stone Mounjaro weight loss - LADbible,OnlyFans creator Tianna Moon was baffled after her breasts ballooned in size despite her shedding five stone with the help of weight loss drug Mounjaro.,LADbible,2026-02-02T14:23:31Z,Negative,0.7777144908905029,0.7777144908905029,0.2222855240106582,https://www.ladbible.com/news/health/woman-size-nn-breasts-growing-weight-loss-gigantomastia-266394-20260202,0,6.293971819104627e-05,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,4 Daily Exercises That Shrink Stubborn Belly Pooch Faster Than Spin Class After 50 - Eat This Not That,"Exercises to lose belly pooch after 50, with exclusive tips from Felicia Hernandez at Eden Health Club.",Eatthis.com,2026-02-02T12:01:13Z,Negative,0.7821076512336731,0.7821076512336731,0.2178924232721328,https://www.eatthis.com/exercises-to-lose-belly-pooch-after-50/,0,0.0021627212408930063,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Painful Side Effect of Statins Explained After Decades of Mystery - ScienceAlert,"Around 10 percent of people who take statins to lower cholesterol experience mysterious muscle pains, causing many to discontinue these potentially life-saving medicines.",ScienceAlert,2026-02-02T12:00:30Z,Negative,0.955648958683014,0.955648958683014,0.0443510450422763,https://www.sciencealert.com/painful-side-effect-of-statins-explained-after-decades-of-mystery,0,0.0008325231610797346,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,Natural Compound in Dark Chocolate and Coffee Linked to Slow Aging in Major DNA-Based Human Study - Indian Defence Review,"A compound hidden in dark chocolate is making headlines after researchers uncovered its surprising link to slower aging. Backed by large human studies, this everyday molecule could quietly influence how our cells age.",Indiandefencereview.com,2026-02-02T12:00:00Z,Positive,0.5587815642356873,0.4412184357643127,0.5587815642356873,https://indiandefencereview.com/dark-chocolate-coffee-compound-linked-to-slower-aging/,0,6.38875353615731e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Natural Compound in Dark Chocolate and Coffee Linked to Slow Aging in Major DNA-Based Human Study - Indian Defence Review,"A compound hidden in dark chocolate is making headlines after researchers uncovered its surprising link to slower aging. Backed by large human studies, this everyday molecule could quietly influence how our cells age.",Indiandefencereview.com,2026-02-02T12:00:00Z,Positive,0.5587815642356873,0.4412184357643127,0.5587815642356873,https://indiandefencereview.com/dark-chocolate-coffee-compound-linked-to-slower-aging/,0,6.38875353615731e-05,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,"Data from 560,000 students reveals a disturbing mental health shift after 2016 - PsyPost",A massive new analysis challenges the idea that depression trends are the same for everyone. The results also highlight a specific turning point in the last decade where symptoms began to surge.,PsyPost,2026-02-02T11:08:06Z,Negative,0.9631125330924988,0.9631125330924988,0.0368874594569206,https://www.psypost.org/data-from-560000-students-reveals-a-disturbing-mental-health-shift-after-2016/,0,0.042618416249752045,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Why does the same cold virus hit some people harder than others? The nose knows - CNN,A new study suggests that people may experience the same virus differently based on how quickly the cells in their noses respond to the virus and contain it.,CNN,2026-02-02T11:00:46Z,Negative,0.9509673714637756,0.9509673714637756,0.0490325987339019,https://www.cnn.com/2026/02/02/health/common-cold-rhinovirus-study-wellness,0,9.22943145269528e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,"For some with mental illness, it’s not always good to talk - Psyche",Well-meaning campaigns urge openness and conversation about mental health struggles. But there are those who cherish silence,Psyche.co,2026-02-02T11:00:00Z,Negative,0.7090014815330505,0.7090014815330505,0.2909984588623047,https://psyche.co/ideas/for-some-with-mental-illness-its-not-always-good-to-talk,0,0.00022831196838524193,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Are health influencers making us sick? - Nature,Social media can help to raise awareness of health conditions — but the wealth of dubious information online might do more harm than good.,Nature.com,2026-02-02T10:54:10Z,Negative,0.7217124104499817,0.7217124104499817,0.2782875895500183,https://www.nature.com/articles/d41586-026-00313-5,0,0.00016637856606394053,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,She was at high risk of kidney disease but didn’t know it. What a Scarborough study reveals about immigrants’ vulnerability - Toronto Star,"The study found that immigrants from Caribbean, Philippines and Sri Lanka are many times more likely to need dialysis than Canadian-born residents.",Toronto Star,2026-02-02T10:00:00Z,Negative,0.8331307172775269,0.8331307172775269,0.1668692529201507,https://www.thestar.com/news/gta/kidney-disease-in-immigrants/article_1faa08d0-9729-460a-902c-5bf34b90000d.html,0,0.0038297190330922604,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Chia seeds with water or yoghurt? Florida gastroenterologist shares how to turn the seeds into a ‘gut health powerhouse’ | Health - Hindustan Times,Should you soak chia seeds in water or yoghurt? Gastroenterologist Dr Salhab finally settles the debate. | Health,Hindustan Times,2026-02-02T09:21:34Z,Positive,0.8389593958854675,0.1610406339168548,0.8389593958854675,https://www.hindustantimes.com/lifestyle/health/chia-seeds-with-water-or-yoghurt-florida-gastroenterologist-shares-how-to-turn-the-seeds-into-a-gut-health-powerhouse-101770022710499.html,0,0.00012353327474556863,Non-Financial
ENGI,Company,CATEGORY_HEALTH,health,Chia seeds with water or yoghurt? Florida gastroenterologist shares how to turn the seeds into a ‘gut health powerhouse’ | Health - Hindustan Times,Should you soak chia seeds in water or yoghurt? Gastroenterologist Dr Salhab finally settles the debate. | Health,Hindustan Times,2026-02-02T09:21:34Z,Positive,0.8389593958854675,0.1610406339168548,0.8389593958854675,https://www.hindustantimes.com/lifestyle/health/chia-seeds-with-water-or-yoghurt-florida-gastroenterologist-shares-how-to-turn-the-seeds-into-a-gut-health-powerhouse-101770022710499.html,0,0.00012353327474556863,Non-Financial
TTE,Company,CATEGORY_HEALTH,health,Chia seeds with water or yoghurt? Florida gastroenterologist shares how to turn the seeds into a ‘gut health powerhouse’ | Health - Hindustan Times,Should you soak chia seeds in water or yoghurt? Gastroenterologist Dr Salhab finally settles the debate. | Health,Hindustan Times,2026-02-02T09:21:34Z,Positive,0.8389593958854675,0.1610406339168548,0.8389593958854675,https://www.hindustantimes.com/lifestyle/health/chia-seeds-with-water-or-yoghurt-florida-gastroenterologist-shares-how-to-turn-the-seeds-into-a-gut-health-powerhouse-101770022710499.html,0,0.00012353327474556863,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Surgeons Kept a Man Alive With No Lungs For 48 Hours. Here's How. - ScienceAlert,"In a remarkable act of life preservation, surgeons were able to keep a critically ill man alive for 48 hours without a pair of lungs, while he waited for a double lung transplant – a radical approach that could be used again for selected patients.",ScienceAlert,2026-02-02T03:10:32Z,Positive,0.8511914014816284,0.1488086283206939,0.8511914014816284,https://www.sciencealert.com/surgeons-kept-a-man-alive-with-no-lungs-for-48-hours-heres-how,0,4.654984877561219e-05,Non-Financial
AIR,Company,CATEGORY_HEALTH,health,Surgeons Kept a Man Alive With No Lungs For 48 Hours. Here's How. - ScienceAlert,"In a remarkable act of life preservation, surgeons were able to keep a critically ill man alive for 48 hours without a pair of lungs, while he waited for a double lung transplant – a radical approach that could be used again for selected patients.",ScienceAlert,2026-02-02T03:10:32Z,Positive,0.8511914014816284,0.1488086283206939,0.8511914014816284,https://www.sciencealert.com/surgeons-kept-a-man-alive-with-no-lungs-for-48-hours-heres-how,0,4.654984877561219e-05,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,A Parasite Carried by Billions Has a Secret Life Inside the Brain - SciTechDaily,A common parasite hiding in the brain turns out to be far more active and organized than anyone realized.,SciTechDaily,2026-02-01T23:55:43Z,Negative,0.6336618065834045,0.6336618065834045,0.3663381338119507,https://scitechdaily.com/a-parasite-carried-by-billions-has-a-secret-life-inside-the-brain/,0,9.391205821884796e-05,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,Why Are My Ears Ringing? Here’s What Experts Want You To Know About Tinnitus - SciTechDaily,Understanding how hearing loss and tinnitus develop reveals why early prevention and treatment matter.,SciTechDaily,2026-02-01T23:20:56Z,Negative,0.6987156271934509,0.6987156271934509,0.3012843430042267,https://scitechdaily.com/why-are-my-ears-ringing-heres-what-experts-want-you-to-know-about-tinnitus/,0,6.896802369737998e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Why Are My Ears Ringing? Here’s What Experts Want You To Know About Tinnitus - SciTechDaily,Understanding how hearing loss and tinnitus develop reveals why early prevention and treatment matter.,SciTechDaily,2026-02-01T23:20:56Z,Negative,0.6987156271934509,0.6987156271934509,0.3012843430042267,https://scitechdaily.com/why-are-my-ears-ringing-heres-what-experts-want-you-to-know-about-tinnitus/,0,6.896802369737998e-05,Non-Financial
TTE,Company,CATEGORY_HEALTH,health,Why Are My Ears Ringing? Here’s What Experts Want You To Know About Tinnitus - SciTechDaily,Understanding how hearing loss and tinnitus develop reveals why early prevention and treatment matter.,SciTechDaily,2026-02-01T23:20:56Z,Negative,0.6987156271934509,0.6987156271934509,0.3012843430042267,https://scitechdaily.com/why-are-my-ears-ringing-heres-what-experts-want-you-to-know-about-tinnitus/,0,6.896802369737998e-05,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Her groundbreaking theory on the origin of life was rejected 15 times. Then biology proved her right. - Upworthy,Lynn Margulis had the audacity to challenge Darwin. And we're lucky she did.,Upworthy,2026-02-01T21:03:59Z,Negative,0.8944583535194397,0.8944583535194397,0.1055416613817215,https://www.upworthy.com/lynn-margulis-symbiosis,0,0.00024934374960139394,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,A parent’s guide to preventing measles infection and what to look for - PBS,"Measles cases are rising in the U.S., and for many parents, it’s a never-before-seen disease. Here's how to spot the rash, and protect your family against this dangerous infection.",PBS,2026-02-01T19:59:44Z,Negative,0.6833367943763733,0.6833367943763733,0.3166632056236267,https://www.pbs.org/newshour/health/a-parents-guide-to-preventing-measles-infection-and-what-to-look-for,0,0.008807853795588017,Non-Financial
